seq_id,cluster,source
6301,mid,pubmed
6302,hard,pubmed
6303,mid,pubmed
6304,hard,pubmed
6305,hard,pubmed
6306,hard,pubmed
6307,mid,pubmed
6308,hard,pubmed
6309,easy,pubmed
6310,hard,pubmed
6311,hard,pubmed
6312,hard,pubmed
6313,mid,pubmed
6314,mid,pubmed
6315,easy,pubmed
6316,easy,pubmed
6317,easy,pubmed
6318,hard,pubmed
6319,easy,pubmed
6320,mid,pubmed
6321,hard,pubmed
6322,hard,pubmed
6323,hard,pubmed
6324,easy,pubmed
6325,hard,pubmed
6326,easy,pubmed
6327,hard,pubmed
6328,hard,pubmed
6329,mid,pubmed
6330,hard,pubmed
6331,mid,pubmed
6332,easy,pubmed
6333,easy,pubmed
6334,hard,pubmed
6335,easy,pubmed
6336,hard,pubmed
6337,hard,pubmed
6338,easy,pubmed
6339,hard,pubmed
6340,mid,pubmed
6341,hard,pubmed
6342,hard,pubmed
6343,mid,pubmed
6344,mid,pubmed
6345,mid,pubmed
6346,mid,pubmed
6347,hard,pubmed
6348,easy,pubmed
6349,easy,pubmed
6350,mid,pubmed
6351,hard,pubmed
6352,mid,pubmed
6353,mid,pubmed
6354,hard,pubmed
6355,easy,pubmed
6356,mid,pubmed
6357,hard,pubmed
6358,hard,pubmed
6359,mid,pubmed
6360,mid,pubmed
6361,hard,pubmed
6362,easy,pubmed
6363,mid,pubmed
6364,hard,pubmed
6365,easy,pubmed
6366,mid,pubmed
6367,easy,pubmed
6368,hard,pubmed
6369,easy,pubmed
6370,mid,pubmed
6371,hard,pubmed
6372,easy,pubmed
6373,hard,pubmed
6374,mid,pubmed
6375,easy,pubmed
6376,mid,pubmed
6377,hard,pubmed
6378,hard,pubmed
6379,easy,pubmed
6380,mid,pubmed
6381,easy,pubmed
6382,hard,pubmed
6383,easy,pubmed
6384,hard,pubmed
6385,mid,pubmed
6386,mid,pubmed
6387,easy,pubmed
6388,hard,pubmed
6389,mid,pubmed
6390,hard,pubmed
6391,easy,pubmed
6392,mid,pubmed
6393,mid,pubmed
6394,easy,pubmed
6395,mid,pubmed
6396,hard,pubmed
6397,easy,pubmed
6398,easy,pubmed
6399,hard,pubmed
6400,hard,pubmed
6401,hard,pubmed
6402,easy,pubmed
6403,mid,pubmed
6404,hard,pubmed
6405,hard,pubmed
6406,hard,pubmed
6407,hard,pubmed
6408,mid,pubmed
6409,mid,pubmed
6410,easy,pubmed
6411,easy,pubmed
6412,easy,pubmed
6413,easy,pubmed
6414,mid,pubmed
6415,mid,pubmed
6416,mid,pubmed
6417,easy,pubmed
6418,easy,pubmed
6419,mid,pubmed
6420,easy,pubmed
6421,mid,pubmed
6422,mid,pubmed
6423,mid,pubmed
6424,easy,pubmed
6425,hard,pubmed
6426,mid,pubmed
6427,easy,pubmed
6428,mid,pubmed
6429,hard,pubmed
6430,hard,pubmed
6431,easy,pubmed
6432,easy,pubmed
6433,mid,pubmed
6434,easy,pubmed
6435,easy,pubmed
6436,easy,pubmed
6437,mid,pubmed
6438,mid,pubmed
6439,hard,pubmed
6440,mid,pubmed
6441,mid,pubmed
6442,hard,pubmed
6443,mid,pubmed
6444,hard,pubmed
6445,hard,pubmed
6446,hard,pubmed
6447,mid,pubmed
6448,hard,pubmed
6449,easy,pubmed
6450,hard,pubmed
6451,hard,pubmed
6452,hard,pubmed
6453,hard,pubmed
6454,hard,pubmed
6455,hard,pubmed
6456,hard,pubmed
6457,hard,pubmed
6458,easy,pubmed
6459,easy,pubmed
6460,hard,pubmed
6461,hard,pubmed
6462,easy,pubmed
6463,easy,pubmed
6464,mid,pubmed
6465,easy,pubmed
6466,hard,pubmed
6467,easy,pubmed
6468,mid,pubmed
6469,hard,pubmed
6470,hard,pubmed
6471,easy,pubmed
6472,easy,pubmed
6473,easy,pubmed
6474,hard,pubmed
6475,mid,pubmed
6476,easy,pubmed
6477,easy,pubmed
6478,easy,pubmed
6479,hard,pubmed
6480,easy,pubmed
6481,hard,pubmed
6482,mid,pubmed
6483,mid,pubmed
6484,hard,pubmed
6485,mid,pubmed
6486,easy,pubmed
6487,hard,pubmed
6488,mid,pubmed
6489,mid,pubmed
6490,hard,pubmed
6491,hard,pubmed
6492,hard,pubmed
6493,hard,pubmed
6494,hard,pubmed
6495,hard,pubmed
6496,mid,pubmed
6497,hard,pubmed
6498,easy,pubmed
6499,mid,pubmed
6500,easy,pubmed
6501,hard,pubmed
6502,mid,pubmed
6503,hard,pubmed
6504,mid,pubmed
6505,easy,pubmed
6506,easy,pubmed
6507,hard,pubmed
6508,easy,pubmed
6509,hard,pubmed
6510,mid,pubmed
6511,easy,pubmed
6512,hard,pubmed
6513,hard,pubmed
6514,easy,pubmed
6515,hard,pubmed
6516,easy,pubmed
6517,easy,pubmed
6518,hard,pubmed
6519,easy,pubmed
6520,mid,pubmed
6521,easy,pubmed
6522,easy,pubmed
6523,easy,pubmed
6524,hard,pubmed
6525,easy,pubmed
6526,hard,pubmed
6527,hard,pubmed
6528,hard,pubmed
6529,hard,pubmed
6530,hard,pubmed
6531,easy,pubmed
6532,easy,pubmed
6533,easy,pubmed
6534,hard,pubmed
6535,mid,pubmed
6536,easy,pubmed
6537,easy,pubmed
6538,easy,pubmed
6539,mid,pubmed
6540,hard,pubmed
6541,mid,pubmed
6542,easy,pubmed
6543,mid,pubmed
6544,easy,pubmed
6545,easy,pubmed
6546,hard,pubmed
6547,mid,pubmed
6548,mid,pubmed
6549,easy,pubmed
6550,easy,pubmed
6551,easy,pubmed
6552,hard,pubmed
6553,mid,pubmed
6554,easy,pubmed
6555,easy,pubmed
6556,easy,pubmed
6557,mid,pubmed
6558,easy,pubmed
6559,hard,pubmed
6560,easy,pubmed
6561,hard,pubmed
6562,easy,pubmed
6563,hard,pubmed
6564,hard,pubmed
6565,hard,pubmed
6566,easy,pubmed
6567,hard,pubmed
6568,easy,pubmed
6569,hard,pubmed
6570,hard,pubmed
6571,easy,pubmed
6572,mid,pubmed
6573,mid,pubmed
6574,easy,pubmed
6575,easy,pubmed
6576,hard,pubmed
6577,easy,pubmed
6578,hard,pubmed
6579,mid,pubmed
6580,hard,pubmed
6581,mid,pubmed
6582,mid,pubmed
6583,hard,pubmed
6584,hard,pubmed
6585,mid,pubmed
6586,easy,pubmed
6587,mid,pubmed
6588,easy,pubmed
6589,easy,pubmed
6590,hard,pubmed
6591,mid,pubmed
6592,mid,pubmed
6593,hard,pubmed
6594,easy,pubmed
6595,mid,pubmed
6596,easy,pubmed
6597,mid,pubmed
6598,hard,pubmed
6599,hard,pubmed
6600,mid,pubmed
6601,easy,pubmed
6602,mid,pubmed
6603,easy,pubmed
6604,hard,pubmed
6605,hard,pubmed
6606,mid,pubmed
6607,hard,pubmed
6608,easy,pubmed
6609,mid,pubmed
6610,hard,pubmed
6611,easy,pubmed
6612,mid,pubmed
6613,mid,pubmed
6614,hard,pubmed
6615,easy,pubmed
6616,easy,pubmed
6617,mid,pubmed
6618,hard,pubmed
6619,mid,pubmed
6620,hard,pubmed
6621,easy,pubmed
6622,easy,pubmed
6623,easy,pubmed
6624,mid,pubmed
6625,mid,pubmed
6626,mid,pubmed
6627,hard,pubmed
6628,easy,pubmed
6629,hard,pubmed
6630,easy,pubmed
6631,easy,pubmed
6632,hard,pubmed
6633,hard,pubmed
6634,easy,pubmed
6635,mid,pubmed
6636,hard,pubmed
6637,easy,pubmed
6638,easy,pubmed
6639,mid,pubmed
6640,mid,pubmed
6641,hard,pubmed
6642,mid,pubmed
6643,easy,pubmed
6644,easy,pubmed
6645,mid,pubmed
6646,mid,pubmed
6647,mid,pubmed
6648,hard,pubmed
6649,easy,pubmed
6650,mid,pubmed
6651,mid,pubmed
6652,hard,pubmed
6653,easy,pubmed
6654,hard,pubmed
6655,easy,pubmed
6656,easy,pubmed
6657,easy,pubmed
6658,hard,pubmed
6659,hard,pubmed
6660,hard,pubmed
6661,mid,pubmed
6662,mid,pubmed
6663,easy,pubmed
6664,hard,pubmed
6665,easy,pubmed
6666,easy,pubmed
6667,hard,pubmed
6668,easy,pubmed
6669,easy,pubmed
6670,easy,pubmed
6671,hard,pubmed
6672,easy,pubmed
6673,mid,pubmed
6674,hard,pubmed
6675,mid,pubmed
6676,easy,pubmed
6677,hard,pubmed
6678,easy,pubmed
6679,mid,pubmed
6680,easy,pubmed
6681,mid,pubmed
6682,easy,pubmed
6683,mid,pubmed
6684,easy,pubmed
6685,hard,pubmed
6686,mid,pubmed
6687,easy,pubmed
6688,mid,pubmed
6689,hard,pubmed
6690,easy,pubmed
6691,easy,pubmed
6692,easy,pubmed
6693,hard,pubmed
6694,hard,pubmed
6695,hard,pubmed
6696,mid,pubmed
6697,hard,pubmed
6698,hard,pubmed
6699,mid,pubmed
6700,mid,pubmed
6701,easy,pubmed
6702,mid,pubmed
6703,hard,pubmed
6704,easy,pubmed
6705,mid,pubmed
6706,hard,pubmed
6707,easy,pubmed
6708,easy,pubmed
6709,hard,pubmed
6710,hard,pubmed
6711,mid,pubmed
6712,easy,pubmed
6713,easy,pubmed
6714,hard,pubmed
6715,easy,pubmed
6716,mid,pubmed
6717,mid,pubmed
6718,hard,pubmed
6719,mid,pubmed
6720,mid,pubmed
6721,easy,pubmed
6722,hard,pubmed
6723,mid,pubmed
6724,easy,pubmed
6725,easy,pubmed
6726,mid,pubmed
6727,mid,pubmed
6728,easy,pubmed
6729,mid,pubmed
6730,mid,pubmed
6731,easy,pubmed
6732,easy,pubmed
6733,mid,pubmed
6734,easy,pubmed
6735,easy,pubmed
6736,hard,pubmed
6737,hard,pubmed
6738,mid,pubmed
6739,hard,pubmed
6740,easy,pubmed
6741,hard,pubmed
6742,easy,pubmed
6743,mid,pubmed
6744,hard,pubmed
6745,hard,pubmed
6746,mid,pubmed
6747,hard,pubmed
6748,hard,pubmed
6749,mid,pubmed
6750,hard,pubmed
6751,easy,pubmed
6752,mid,pubmed
6753,mid,pubmed
6754,easy,pubmed
6755,mid,pubmed
6756,mid,pubmed
6757,mid,pubmed
6758,easy,pubmed
6759,mid,pubmed
6760,easy,pubmed
6761,mid,pubmed
6762,mid,pubmed
6763,hard,pubmed
6764,mid,pubmed
6765,mid,pubmed
6766,easy,pubmed
6767,hard,pubmed
6768,easy,pubmed
6769,mid,pubmed
6770,hard,pubmed
6771,easy,pubmed
6772,easy,pubmed
6773,hard,pubmed
6774,hard,pubmed
6775,mid,pubmed
6776,easy,pubmed
6777,easy,pubmed
6778,mid,pubmed
6779,hard,pubmed
6780,easy,pubmed
6781,mid,pubmed
6782,hard,pubmed
6783,mid,pubmed
6784,hard,pubmed
6785,easy,pubmed
6786,easy,pubmed
6787,hard,pubmed
6788,hard,pubmed
6789,hard,pubmed
6790,mid,pubmed
6791,mid,pubmed
6792,mid,pubmed
6793,mid,pubmed
6794,easy,pubmed
6795,hard,pubmed
6796,hard,pubmed
6797,mid,pubmed
6798,easy,pubmed
6799,hard,pubmed
6800,easy,pubmed
6801,mid,pubmed
6802,hard,pubmed
6803,mid,pubmed
6804,mid,pubmed
6805,easy,pubmed
6806,hard,pubmed
6807,easy,pubmed
6808,mid,pubmed
6809,easy,pubmed
6810,hard,pubmed
6811,easy,pubmed
6812,easy,pubmed
6813,mid,pubmed
6814,hard,pubmed
6815,mid,pubmed
6816,hard,pubmed
6817,easy,pubmed
6818,easy,pubmed
6819,hard,pubmed
6820,hard,pubmed
6821,hard,pubmed
6822,easy,pubmed
6823,hard,pubmed
6824,mid,pubmed
6825,mid,pubmed
6826,easy,pubmed
6827,hard,pubmed
6828,hard,pubmed
6829,hard,pubmed
6830,mid,pubmed
6831,mid,pubmed
6832,easy,pubmed
6833,hard,pubmed
6834,mid,pubmed
6835,easy,pubmed
6836,hard,pubmed
6837,mid,pubmed
6838,hard,pubmed
6839,easy,pubmed
6840,hard,pubmed
6841,mid,pubmed
6842,hard,pubmed
6843,easy,pubmed
6844,hard,pubmed
6845,hard,pubmed
6846,easy,pubmed
6847,easy,pubmed
6848,easy,pubmed
6849,easy,pubmed
6850,easy,pubmed
6851,hard,pubmed
6852,hard,pubmed
6853,mid,pubmed
6854,mid,pubmed
6855,mid,pubmed
6856,easy,pubmed
6857,hard,pubmed
6858,mid,pubmed
6859,mid,pubmed
6860,easy,pubmed
6861,easy,pubmed
6862,hard,pubmed
6863,hard,pubmed
6864,easy,pubmed
6865,hard,pubmed
6866,hard,pubmed
6867,hard,pubmed
6868,hard,pubmed
6869,mid,pubmed
6870,hard,pubmed
6871,mid,pubmed
6872,mid,pubmed
6873,mid,pubmed
6874,hard,pubmed
6875,hard,pubmed
6876,easy,pubmed
6877,easy,pubmed
6878,mid,pubmed
6879,hard,pubmed
6880,mid,pubmed
6881,mid,pubmed
6882,hard,pubmed
6883,hard,pubmed
6884,hard,pubmed
6885,easy,pubmed
6886,hard,pubmed
6887,hard,pubmed
6888,hard,pubmed
6889,easy,pubmed
6890,hard,pubmed
6891,easy,pubmed
6892,mid,pubmed
6893,mid,pubmed
6894,hard,pubmed
6895,mid,pubmed
6896,mid,pubmed
6897,easy,pubmed
6898,mid,pubmed
6899,easy,pubmed
6900,easy,pubmed
6901,easy,pubmed
6902,hard,pubmed
6903,easy,pubmed
6904,easy,pubmed
6905,mid,pubmed
6906,mid,pubmed
6907,easy,pubmed
6908,hard,pubmed
6909,mid,pubmed
6910,easy,pubmed
6911,easy,pubmed
6912,hard,pubmed
6913,easy,pubmed
6914,mid,pubmed
6915,easy,pubmed
6916,mid,pubmed
6917,hard,pubmed
6918,mid,pubmed
6919,easy,pubmed
6920,easy,pubmed
6921,easy,pubmed
6922,hard,pubmed
6923,easy,pubmed
6924,hard,pubmed
6925,easy,pubmed
6926,mid,pubmed
6927,hard,pubmed
6928,hard,pubmed
6929,hard,pubmed
6930,mid,pubmed
6931,hard,pubmed
6932,mid,pubmed
6933,hard,pubmed
6934,easy,pubmed
6935,easy,pubmed
6936,hard,pubmed
6937,easy,pubmed
6938,easy,pubmed
6939,easy,pubmed
6940,hard,pubmed
6941,mid,pubmed
6942,easy,pubmed
6943,mid,pubmed
6944,hard,pubmed
6945,easy,pubmed
6946,mid,pubmed
6947,hard,pubmed
6948,hard,pubmed
6949,mid,pubmed
6950,easy,pubmed
6951,mid,pubmed
6952,hard,pubmed
6953,easy,pubmed
6954,hard,pubmed
6955,easy,pubmed
6956,mid,pubmed
6957,mid,pubmed
6958,hard,pubmed
6959,easy,pubmed
6960,easy,pubmed
6961,mid,pubmed
6962,hard,pubmed
6963,mid,pubmed
6964,hard,pubmed
6965,easy,pubmed
6966,mid,pubmed
6967,hard,pubmed
6968,easy,pubmed
6969,mid,pubmed
6970,mid,pubmed
6971,hard,pubmed
6972,hard,pubmed
6973,easy,pubmed
6974,mid,pubmed
6975,mid,pubmed
6976,mid,pubmed
6977,mid,pubmed
6978,easy,pubmed
6979,easy,pubmed
6980,easy,pubmed
6981,mid,pubmed
6982,easy,pubmed
6983,mid,pubmed
6984,mid,pubmed
6985,hard,pubmed
6986,hard,pubmed
6987,hard,pubmed
6988,mid,pubmed
6989,hard,pubmed
6990,mid,pubmed
6991,mid,pubmed
6992,easy,pubmed
6993,easy,pubmed
6994,hard,pubmed
6995,hard,pubmed
6996,mid,pubmed
6997,hard,pubmed
6998,mid,pubmed
6999,mid,pubmed
7000,hard,pubmed
7001,hard,pubmed
7002,hard,pubmed
7003,mid,pubmed
7004,mid,pubmed
7005,mid,pubmed
7006,mid,pubmed
7007,hard,pubmed
7008,hard,pubmed
7009,mid,pubmed
7010,mid,pubmed
7011,hard,pubmed
7012,mid,pubmed
7013,hard,pubmed
7014,mid,pubmed
7015,easy,pubmed
7016,hard,pubmed
7017,easy,pubmed
7018,easy,pubmed
7019,easy,pubmed
7020,easy,pubmed
7021,easy,pubmed
7022,hard,pubmed
7023,easy,pubmed
7024,easy,pubmed
7025,mid,pubmed
7026,mid,pubmed
7027,hard,pubmed
7028,hard,pubmed
7029,mid,pubmed
7030,hard,pubmed
7031,hard,pubmed
7032,hard,pubmed
7033,mid,pubmed
7034,easy,pubmed
7035,mid,pubmed
7036,easy,pubmed
7037,mid,pubmed
7038,hard,pubmed
7039,hard,pubmed
7040,easy,pubmed
7041,easy,pubmed
7042,mid,pubmed
7043,mid,pubmed
7044,hard,pubmed
7045,hard,pubmed
7046,hard,pubmed
7047,easy,pubmed
7048,hard,pubmed
7049,hard,pubmed
7050,mid,pubmed
7051,easy,pubmed
7052,easy,pubmed
7053,hard,pubmed
7054,easy,pubmed
7055,hard,pubmed
7056,hard,pubmed
7057,mid,pubmed
7058,hard,pubmed
7059,mid,pubmed
7060,easy,pubmed
7061,easy,pubmed
7062,easy,pubmed
7063,mid,pubmed
7064,mid,pubmed
7065,hard,pubmed
7066,mid,pubmed
7067,easy,pubmed
7068,mid,pubmed
7069,mid,pubmed
7070,mid,pubmed
7071,mid,pubmed
7072,hard,pubmed
7073,easy,pubmed
7074,mid,pubmed
7075,mid,pubmed
7076,easy,pubmed
7077,hard,pubmed
7078,easy,pubmed
7079,hard,pubmed
7080,hard,pubmed
7081,easy,pubmed
7082,mid,pubmed
7083,mid,pubmed
7084,easy,pubmed
7085,hard,pubmed
7086,mid,pubmed
7087,mid,pubmed
7088,mid,pubmed
7089,easy,pubmed
7090,mid,pubmed
7091,easy,pubmed
7092,hard,pubmed
7093,hard,pubmed
7094,easy,pubmed
7095,easy,pubmed
7096,hard,pubmed
7097,hard,pubmed
7098,hard,pubmed
7099,easy,pubmed
7100,easy,pubmed
7101,easy,pubmed
7102,easy,pubmed
7103,hard,pubmed
7104,easy,pubmed
7105,easy,pubmed
7106,easy,pubmed
7107,hard,pubmed
7108,hard,pubmed
7109,easy,pubmed
7110,mid,pubmed
7111,mid,pubmed
7112,mid,pubmed
7113,easy,pubmed
7114,hard,pubmed
7115,easy,pubmed
7116,mid,pubmed
7117,hard,pubmed
7118,hard,pubmed
7119,mid,pubmed
7120,hard,pubmed
7121,easy,pubmed
7122,mid,pubmed
7123,hard,pubmed
7124,mid,pubmed
7125,easy,pubmed
7126,easy,pubmed
7127,easy,pubmed
7128,hard,pubmed
7129,hard,pubmed
7130,easy,pubmed
7131,hard,pubmed
7132,mid,pubmed
7133,mid,pubmed
7134,easy,pubmed
7135,easy,pubmed
7136,easy,pubmed
7137,mid,pubmed
7138,mid,pubmed
7139,mid,pubmed
7140,mid,pubmed
7141,easy,pubmed
7142,mid,pubmed
7143,easy,pubmed
7144,easy,pubmed
7145,easy,pubmed
7146,hard,pubmed
7147,easy,pubmed
7148,mid,pubmed
7149,hard,pubmed
7150,hard,pubmed
7151,hard,pubmed
7152,mid,pubmed
7153,mid,pubmed
7154,mid,pubmed
7155,mid,pubmed
7156,mid,pubmed
7157,mid,pubmed
7158,mid,pubmed
7159,easy,pubmed
7160,hard,pubmed
7161,easy,pubmed
7162,easy,pubmed
7163,mid,pubmed
7164,mid,pubmed
7165,hard,pubmed
7166,hard,pubmed
7167,hard,pubmed
7168,mid,pubmed
7169,easy,pubmed
7170,easy,pubmed
7171,hard,pubmed
7172,mid,pubmed
7173,hard,pubmed
7174,easy,pubmed
7175,easy,pubmed
7176,hard,pubmed
7177,easy,pubmed
7178,mid,pubmed
7179,mid,pubmed
7180,mid,pubmed
7181,hard,pubmed
7182,easy,pubmed
7183,mid,pubmed
7184,hard,pubmed
7185,easy,pubmed
7186,hard,pubmed
7187,mid,pubmed
7188,hard,pubmed
7189,mid,pubmed
7190,hard,pubmed
7191,mid,pubmed
7192,mid,pubmed
7193,easy,pubmed
7194,mid,pubmed
7195,easy,pubmed
7196,hard,pubmed
7197,hard,pubmed
7198,hard,pubmed
7199,mid,pubmed
7200,easy,pubmed
7201,mid,pubmed
7202,hard,pubmed
7203,mid,pubmed
7204,easy,pubmed
7205,mid,pubmed
7206,hard,pubmed
7207,mid,pubmed
7208,hard,pubmed
7209,easy,pubmed
7210,hard,pubmed
7211,easy,pubmed
7212,mid,pubmed
7213,hard,pubmed
7214,hard,pubmed
7215,mid,pubmed
7216,easy,pubmed
7217,easy,pubmed
7218,mid,pubmed
7219,easy,pubmed
7220,mid,pubmed
7221,easy,pubmed
7222,mid,pubmed
7223,hard,pubmed
7224,mid,pubmed
7225,hard,pubmed
7226,hard,pubmed
7227,mid,pubmed
7228,hard,pubmed
7229,easy,pubmed
7230,mid,pubmed
7231,mid,pubmed
7232,easy,pubmed
7233,hard,pubmed
7234,easy,pubmed
7235,mid,pubmed
7236,hard,pubmed
7237,mid,pubmed
7238,easy,pubmed
7239,hard,pubmed
7240,hard,pubmed
7241,hard,pubmed
7242,easy,pubmed
7243,mid,pubmed
7244,hard,pubmed
7245,mid,pubmed
7246,hard,pubmed
7247,easy,pubmed
7248,mid,pubmed
7249,mid,pubmed
7250,easy,pubmed
7251,easy,pubmed
7252,hard,pubmed
7253,easy,pubmed
7254,hard,pubmed
7255,easy,pubmed
7256,easy,pubmed
7257,easy,pubmed
7258,hard,pubmed
7259,mid,pubmed
7260,mid,pubmed
7261,hard,pubmed
7262,easy,pubmed
7263,mid,pubmed
7264,hard,pubmed
7265,easy,pubmed
7266,easy,pubmed
7267,mid,pubmed
7268,mid,pubmed
7269,easy,pubmed
7270,easy,pubmed
7271,hard,pubmed
7272,mid,pubmed
7273,easy,pubmed
7274,easy,pubmed
7275,easy,pubmed
7276,mid,pubmed
7277,mid,pubmed
7278,easy,pubmed
7279,hard,pubmed
7280,mid,pubmed
7281,hard,pubmed
7282,mid,pubmed
7283,mid,pubmed
7284,hard,pubmed
7285,mid,pubmed
7286,mid,pubmed
7287,hard,pubmed
7288,mid,pubmed
7289,easy,pubmed
7290,mid,pubmed
7291,mid,pubmed
7292,hard,pubmed
7293,hard,pubmed
7294,mid,pubmed
7295,easy,pubmed
7296,mid,pubmed
7297,mid,pubmed
7298,easy,pubmed
7299,easy,pubmed
7300,mid,pubmed
7301,mid,pubmed
7302,mid,pubmed
7303,easy,pubmed
7304,mid,pubmed
7305,mid,pubmed
7306,hard,pubmed
7307,hard,pubmed
7308,mid,pubmed
7309,easy,pubmed
7310,mid,pubmed
7311,hard,pubmed
7312,hard,pubmed
7313,easy,pubmed
7314,easy,pubmed
7315,mid,pubmed
7316,easy,pubmed
7317,easy,pubmed
7318,hard,pubmed
7319,mid,pubmed
7320,mid,pubmed
7321,hard,pubmed
7322,hard,pubmed
7323,mid,pubmed
7324,mid,pubmed
7325,mid,pubmed
7326,mid,pubmed
7327,easy,pubmed
7328,mid,pubmed
7329,easy,pubmed
7330,easy,pubmed
7331,hard,pubmed
7332,easy,pubmed
7333,hard,pubmed
7334,hard,pubmed
7335,easy,pubmed
7336,mid,pubmed
7337,hard,pubmed
7338,hard,pubmed
7339,mid,pubmed
7340,hard,pubmed
7341,mid,pubmed
7342,easy,pubmed
7343,hard,pubmed
7344,mid,pubmed
7345,mid,pubmed
7346,mid,pubmed
7347,easy,pubmed
7348,easy,pubmed
7349,hard,pubmed
7350,mid,pubmed
7351,mid,pubmed
7352,hard,pubmed
7353,easy,pubmed
7354,mid,pubmed
7355,hard,pubmed
7356,hard,pubmed
7357,easy,pubmed
7358,hard,pubmed
7359,easy,pubmed
7360,easy,pubmed
7361,hard,pubmed
7362,hard,pubmed
7363,easy,pubmed
7364,hard,pubmed
7365,mid,pubmed
7366,mid,pubmed
7367,mid,pubmed
7368,easy,pubmed
7369,mid,pubmed
7370,easy,pubmed
7371,easy,pubmed
7372,hard,pubmed
7373,mid,pubmed
7374,hard,pubmed
7375,hard,pubmed
7376,easy,pubmed
7377,hard,pubmed
7378,hard,pubmed
7379,mid,pubmed
7380,mid,pubmed
7381,mid,pubmed
7382,easy,pubmed
7383,easy,pubmed
7384,easy,pubmed
7385,easy,pubmed
7386,hard,pubmed
7387,easy,pubmed
7388,mid,pubmed
7389,easy,pubmed
7390,easy,pubmed
7391,mid,pubmed
7392,hard,pubmed
7393,mid,pubmed
7394,mid,pubmed
7395,hard,pubmed
7396,mid,pubmed
7397,easy,pubmed
7398,mid,pubmed
7399,hard,pubmed
7400,hard,pubmed
7401,hard,pubmed
7402,hard,pubmed
7403,easy,pubmed
7404,easy,pubmed
7405,easy,pubmed
7406,mid,pubmed
7407,hard,pubmed
7408,mid,pubmed
7409,easy,pubmed
7410,mid,pubmed
7411,mid,pubmed
7412,mid,pubmed
7413,easy,pubmed
7414,mid,pubmed
7415,easy,pubmed
7416,easy,pubmed
7417,hard,pubmed
7418,mid,pubmed
7419,mid,pubmed
7420,hard,pubmed
7421,easy,pubmed
7422,easy,pubmed
7423,easy,pubmed
7424,hard,pubmed
7425,mid,pubmed
7426,mid,pubmed
7427,mid,pubmed
7428,mid,pubmed
7429,hard,pubmed
7430,mid,pubmed
7431,mid,pubmed
7432,hard,pubmed
7433,hard,pubmed
7434,mid,pubmed
7435,easy,pubmed
7436,mid,pubmed
7437,easy,pubmed
7438,mid,pubmed
7439,mid,pubmed
7440,easy,pubmed
7441,mid,pubmed
7442,hard,pubmed
7443,mid,pubmed
7444,hard,pubmed
7445,hard,pubmed
7446,easy,pubmed
7447,easy,pubmed
7448,hard,pubmed
7449,mid,pubmed
7450,mid,pubmed
7451,mid,pubmed
7452,hard,pubmed
7453,hard,pubmed
7454,hard,pubmed
7455,mid,pubmed
7456,hard,pubmed
7457,mid,pubmed
7458,hard,pubmed
7459,mid,pubmed
7460,mid,pubmed
7461,mid,pubmed
7462,hard,pubmed
7463,easy,pubmed
7464,hard,pubmed
7465,easy,pubmed
7466,easy,pubmed
7467,easy,pubmed
7468,easy,pubmed
7469,easy,pubmed
7470,easy,pubmed
7471,hard,pubmed
7472,mid,pubmed
7473,easy,pubmed
7474,easy,pubmed
7475,mid,pubmed
7476,mid,pubmed
7477,easy,pubmed
7478,easy,pubmed
7479,easy,pubmed
7480,easy,pubmed
7481,easy,pubmed
7482,easy,pubmed
7483,hard,pubmed
7484,mid,pubmed
7485,mid,pubmed
7486,easy,pubmed
7487,mid,pubmed
7488,hard,pubmed
7489,hard,pubmed
7490,hard,pubmed
7491,mid,pubmed
7492,hard,pubmed
7493,mid,pubmed
7494,easy,pubmed
7495,easy,pubmed
7496,hard,pubmed
7497,easy,pubmed
7498,mid,pubmed
7499,hard,pubmed
7500,mid,pubmed
7501,hard,pubmed
7502,hard,pubmed
7503,hard,pubmed
7504,easy,pubmed
7505,mid,pubmed
7506,easy,pubmed
7507,easy,pubmed
7508,easy,pubmed
7509,mid,pubmed
7510,hard,pubmed
7511,easy,pubmed
7512,mid,pubmed
7513,mid,pubmed
7514,mid,pubmed
7515,hard,pubmed
7516,mid,pubmed
7517,mid,pubmed
7518,easy,pubmed
7519,mid,pubmed
7520,hard,pubmed
7521,mid,pubmed
7522,mid,pubmed
7523,easy,pubmed
7524,hard,pubmed
7525,mid,pubmed
7526,hard,pubmed
7527,mid,pubmed
7528,hard,pubmed
7529,mid,pubmed
7530,easy,pubmed
7531,easy,pubmed
7532,easy,pubmed
7533,easy,pubmed
7534,hard,pubmed
7535,easy,pubmed
7536,mid,pubmed
7537,mid,pubmed
7538,mid,pubmed
7539,mid,pubmed
7540,easy,pubmed
7541,mid,pubmed
7542,easy,pubmed
7543,mid,pubmed
7544,easy,pubmed
7545,mid,pubmed
7546,easy,pubmed
7547,easy,pubmed
7548,hard,pubmed
7549,easy,pubmed
7550,mid,pubmed
7551,hard,pubmed
7552,easy,pubmed
7553,easy,pubmed
7554,hard,pubmed
7555,easy,pubmed
7556,easy,pubmed
7557,hard,pubmed
7558,hard,pubmed
7559,hard,pubmed
7560,easy,pubmed
7561,easy,pubmed
7562,mid,pubmed
7563,mid,pubmed
7564,easy,pubmed
7565,easy,pubmed
7566,mid,pubmed
7567,hard,pubmed
7568,hard,pubmed
7569,easy,pubmed
7570,hard,pubmed
7571,mid,pubmed
