seq_id,cluster,source
10165,good,pubmed
10166,offdomain,c4
10167,good,pubmed
10168,corrupt,pubmed-shuffled
10169,good,pubmed
10170,good,pubmed
10171,good,pubmed
10172,offdomain,c4
10173,offdomain,c4
10174,good,pubmed
10175,offdomain,c4
10176,corrupt,pubmed-shuffled
10177,offdomain,c4
10178,good,pubmed
10179,offdomain,c4
10180,good,pubmed
10181,corrupt,pubmed-shuffled
10182,good,pubmed
10183,good,pubmed
10184,good,pubmed
10185,good,pubmed
10186,good,pubmed
10187,corrupt,pubmed-shuffled
10188,corrupt,pubmed-shuffled
10189,offdomain,c4
10190,corrupt,pubmed-shuffled
10191,offdomain,c4
10192,offdomain,c4
10193,good,pubmed
10194,corrupt,pubmed-shuffled
10195,offdomain,c4
10196,good,pubmed
10197,good,pubmed
10198,offdomain,c4
10199,good,pubmed
10200,good,pubmed
10201,good,pubmed
10202,good,pubmed
10203,corrupt,pubmed-shuffled
10204,good,pubmed
10205,good,pubmed
10206,offdomain,c4
10207,good,pubmed
10208,good,pubmed
10209,offdomain,c4
10210,offdomain,c4
10211,corrupt,pubmed-shuffled
10212,corrupt,pubmed-shuffled
10213,good,pubmed
10214,corrupt,pubmed-shuffled
10215,good,pubmed
10216,good,pubmed
10217,good,pubmed
10218,corrupt,pubmed-shuffled
10219,corrupt,pubmed-shuffled
10220,offdomain,c4
10221,good,pubmed
10222,corrupt,pubmed-shuffled
10223,offdomain,c4
10224,corrupt,pubmed-shuffled
10225,good,pubmed
10226,good,pubmed
10227,good,pubmed
10228,good,pubmed
10229,offdomain,c4
10230,corrupt,pubmed-shuffled
10231,offdomain,c4
10232,offdomain,c4
10233,good,pubmed
10234,offdomain,c4
10235,corrupt,pubmed-shuffled
10236,offdomain,c4
10237,offdomain,c4
10238,offdomain,c4
10239,corrupt,pubmed-shuffled
10240,good,pubmed
10241,corrupt,pubmed-shuffled
10242,corrupt,pubmed-shuffled
10243,offdomain,c4
10244,good,pubmed
10245,good,pubmed
10246,good,pubmed
10247,corrupt,pubmed-shuffled
10248,corrupt,pubmed-shuffled
10249,offdomain,c4
10250,good,pubmed
10251,good,pubmed
10252,corrupt,pubmed-shuffled
10253,corrupt,pubmed-shuffled
10254,good,pubmed
10255,offdomain,c4
10256,offdomain,c4
10257,offdomain,c4
10258,good,pubmed
10259,good,pubmed
10260,offdomain,c4
10261,good,pubmed
10262,corrupt,pubmed-shuffled
10263,good,pubmed
10264,offdomain,c4
10265,good,pubmed
10266,offdomain,c4
10267,offdomain,c4
10268,offdomain,c4
10269,good,pubmed
10270,offdomain,c4
10271,good,pubmed
10272,good,pubmed
10273,offdomain,c4
10274,good,pubmed
10275,offdomain,c4
10276,corrupt,pubmed-shuffled
10277,offdomain,c4
10278,corrupt,pubmed-shuffled
10279,offdomain,c4
10280,offdomain,c4
10281,offdomain,c4
10282,offdomain,c4
10283,good,pubmed
10284,good,pubmed
10285,corrupt,pubmed-shuffled
10286,good,pubmed
10287,good,pubmed
10288,offdomain,c4
10289,offdomain,c4
10290,good,pubmed
10291,good,pubmed
10292,corrupt,pubmed-shuffled
10293,offdomain,c4
10294,good,pubmed
10295,good,pubmed
10296,offdomain,c4
10297,offdomain,c4
10298,good,pubmed
10299,offdomain,c4
10300,corrupt,pubmed-shuffled
10301,good,pubmed
10302,offdomain,c4
10303,good,pubmed
10304,good,pubmed
10305,offdomain,c4
10306,corrupt,pubmed-shuffled
10307,corrupt,pubmed-shuffled
10308,offdomain,c4
10309,offdomain,c4
10310,offdomain,c4
10311,offdomain,c4
10312,corrupt,pubmed-shuffled
10313,good,pubmed
10314,offdomain,c4
10315,good,pubmed
10316,offdomain,c4
10317,offdomain,c4
10318,corrupt,pubmed-shuffled
10319,good,pubmed
10320,good,pubmed
10321,offdomain,c4
10322,good,pubmed
10323,corrupt,pubmed-shuffled
10324,offdomain,c4
10325,offdomain,c4
10326,offdomain,c4
10327,offdomain,c4
10328,offdomain,c4
10329,offdomain,c4
10330,good,pubmed
10331,corrupt,pubmed-shuffled
10332,offdomain,c4
10333,corrupt,pubmed-shuffled
10334,offdomain,c4
10335,offdomain,c4
10336,good,pubmed
10337,corrupt,pubmed-shuffled
10338,good,pubmed
10339,corrupt,pubmed-shuffled
10340,good,pubmed
10341,offdomain,c4
10342,offdomain,c4
10343,offdomain,c4
10344,good,pubmed
10345,good,pubmed
10346,offdomain,c4
10347,corrupt,pubmed-shuffled
10348,good,pubmed
10349,good,pubmed
10350,offdomain,c4
10351,offdomain,c4
10352,offdomain,c4
10353,good,pubmed
10354,offdomain,c4
10355,offdomain,c4
10356,good,pubmed
10357,corrupt,pubmed-shuffled
10358,offdomain,c4
10359,corrupt,pubmed-shuffled
10360,offdomain,c4
10361,good,pubmed
10362,corrupt,pubmed-shuffled
10363,corrupt,pubmed-shuffled
10364,good,pubmed
10365,corrupt,pubmed-shuffled
10366,offdomain,c4
10367,good,pubmed
10368,offdomain,c4
10369,offdomain,c4
10370,offdomain,c4
10371,offdomain,c4
10372,offdomain,c4
10373,good,pubmed
10374,offdomain,c4
10375,offdomain,c4
10376,corrupt,pubmed-shuffled
10377,offdomain,c4
10378,offdomain,c4
10379,good,pubmed
10380,good,pubmed
10381,offdomain,c4
10382,offdomain,c4
10383,good,pubmed
10384,corrupt,pubmed-shuffled
10385,good,pubmed
10386,offdomain,c4
10387,good,pubmed
10388,corrupt,pubmed-shuffled
10389,corrupt,pubmed-shuffled
10390,offdomain,c4
10391,offdomain,c4
10392,offdomain,c4
10393,corrupt,pubmed-shuffled
10394,offdomain,c4
10395,corrupt,pubmed-shuffled
10396,good,pubmed
10397,corrupt,pubmed-shuffled
10398,corrupt,pubmed-shuffled
10399,offdomain,c4
10400,good,pubmed
10401,offdomain,c4
10402,good,pubmed
10403,corrupt,pubmed-shuffled
10404,offdomain,c4
10405,offdomain,c4
10406,good,pubmed
10407,offdomain,c4
10408,good,pubmed
10409,offdomain,c4
10410,offdomain,c4
10411,good,pubmed
10412,corrupt,pubmed-shuffled
10413,good,pubmed
10414,offdomain,c4
10415,good,pubmed
10416,offdomain,c4
10417,offdomain,c4
10418,offdomain,c4
10419,offdomain,c4
10420,corrupt,pubmed-shuffled
10421,corrupt,pubmed-shuffled
10422,offdomain,c4
10423,good,pubmed
10424,good,pubmed
10425,offdomain,c4
10426,corrupt,pubmed-shuffled
10427,offdomain,c4
10428,good,pubmed
10429,good,pubmed
10430,corrupt,pubmed-shuffled
10431,offdomain,c4
10432,offdomain,c4
10433,offdomain,c4
10434,offdomain,c4
10435,good,pubmed
10436,corrupt,pubmed-shuffled
10437,offdomain,c4
10438,corrupt,pubmed-shuffled
10439,offdomain,c4
10440,good,pubmed
10441,good,pubmed
10442,good,pubmed
10443,corrupt,pubmed-shuffled
10444,good,pubmed
10445,corrupt,pubmed-shuffled
10446,offdomain,c4
10447,offdomain,c4
10448,offdomain,c4
10449,good,pubmed
10450,good,pubmed
10451,corrupt,pubmed-shuffled
10452,offdomain,c4
10453,good,pubmed
10454,good,pubmed
10455,corrupt,pubmed-shuffled
10456,offdomain,c4
10457,offdomain,c4
10458,good,pubmed
10459,corrupt,pubmed-shuffled
10460,good,pubmed
10461,good,pubmed
10462,offdomain,c4
10463,offdomain,c4
10464,corrupt,pubmed-shuffled
10465,good,pubmed
10466,good,pubmed
10467,good,pubmed
10468,offdomain,c4
10469,offdomain,c4
10470,good,pubmed
10471,good,pubmed
10472,offdomain,c4
10473,corrupt,pubmed-shuffled
10474,corrupt,pubmed-shuffled
10475,good,pubmed
10476,good,pubmed
10477,offdomain,c4
10478,offdomain,c4
10479,offdomain,c4
10480,good,pubmed
10481,offdomain,c4
10482,good,pubmed
10483,good,pubmed
10484,offdomain,c4
10485,offdomain,c4
10486,good,pubmed
10487,offdomain,c4
10488,offdomain,c4
10489,offdomain,c4
10490,offdomain,c4
10491,corrupt,pubmed-shuffled
10492,offdomain,c4
10493,good,pubmed
10494,good,pubmed
10495,good,pubmed
10496,good,pubmed
10497,good,pubmed
10498,corrupt,pubmed-shuffled
10499,good,pubmed
10500,good,pubmed
10501,good,pubmed
10502,offdomain,c4
10503,corrupt,pubmed-shuffled
10504,good,pubmed
10505,corrupt,pubmed-shuffled
10506,offdomain,c4
10507,corrupt,pubmed-shuffled
10508,good,pubmed
10509,good,pubmed
10510,offdomain,c4
10511,corrupt,pubmed-shuffled
10512,good,pubmed
10513,offdomain,c4
10514,offdomain,c4
10515,corrupt,pubmed-shuffled
10516,good,pubmed
10517,offdomain,c4
10518,offdomain,c4
10519,offdomain,c4
10520,good,pubmed
10521,good,pubmed
10522,good,pubmed
10523,good,pubmed
10524,offdomain,c4
10525,offdomain,c4
10526,good,pubmed
10527,good,pubmed
10528,good,pubmed
10529,good,pubmed
10530,offdomain,c4
10531,offdomain,c4
10532,corrupt,pubmed-shuffled
10533,offdomain,c4
10534,good,pubmed
10535,good,pubmed
10536,offdomain,c4
10537,good,pubmed
10538,good,pubmed
10539,offdomain,c4
10540,corrupt,pubmed-shuffled
10541,good,pubmed
10542,offdomain,c4
10543,good,pubmed
10544,good,pubmed
10545,good,pubmed
10546,offdomain,c4
10547,offdomain,c4
10548,good,pubmed
10549,good,pubmed
10550,offdomain,c4
10551,corrupt,pubmed-shuffled
10552,offdomain,c4
10553,offdomain,c4
10554,corrupt,pubmed-shuffled
10555,offdomain,c4
10556,good,pubmed
10557,good,pubmed
10558,offdomain,c4
10559,good,pubmed
10560,good,pubmed
10561,offdomain,c4
10562,good,pubmed
10563,good,pubmed
10564,good,pubmed
10565,offdomain,c4
10566,offdomain,c4
10567,offdomain,c4
10568,corrupt,pubmed-shuffled
10569,offdomain,c4
10570,offdomain,c4
10571,offdomain,c4
10572,corrupt,pubmed-shuffled
10573,corrupt,pubmed-shuffled
10574,good,pubmed
10575,good,pubmed
10576,offdomain,c4
10577,corrupt,pubmed-shuffled
10578,offdomain,c4
10579,offdomain,c4
10580,good,pubmed
10581,offdomain,c4
10582,corrupt,pubmed-shuffled
10583,offdomain,c4
10584,offdomain,c4
10585,good,pubmed
10586,offdomain,c4
10587,offdomain,c4
10588,offdomain,c4
10589,good,pubmed
10590,good,pubmed
10591,good,pubmed
10592,offdomain,c4
10593,offdomain,c4
10594,offdomain,c4
10595,good,pubmed
10596,offdomain,c4
10597,good,pubmed
10598,good,pubmed
10599,good,pubmed
10600,offdomain,c4
10601,corrupt,pubmed-shuffled
10602,offdomain,c4
10603,offdomain,c4
10604,offdomain,c4
10605,corrupt,pubmed-shuffled
10606,offdomain,c4
10607,offdomain,c4
10608,offdomain,c4
10609,corrupt,pubmed-shuffled
10610,corrupt,pubmed-shuffled
10611,offdomain,c4
10612,offdomain,c4
10613,corrupt,pubmed-shuffled
10614,offdomain,c4
10615,corrupt,pubmed-shuffled
10616,good,pubmed
10617,corrupt,pubmed-shuffled
10618,good,pubmed
10619,good,pubmed
10620,corrupt,pubmed-shuffled
10621,offdomain,c4
10622,good,pubmed
10623,offdomain,c4
10624,offdomain,c4
10625,good,pubmed
10626,offdomain,c4
10627,offdomain,c4
10628,corrupt,pubmed-shuffled
10629,good,pubmed
10630,corrupt,pubmed-shuffled
10631,offdomain,c4
10632,corrupt,pubmed-shuffled
10633,offdomain,c4
10634,corrupt,pubmed-shuffled
10635,good,pubmed
10636,corrupt,pubmed-shuffled
10637,good,pubmed
10638,good,pubmed
10639,offdomain,c4
10640,offdomain,c4
10641,offdomain,c4
10642,good,pubmed
10643,good,pubmed
10644,offdomain,c4
10645,offdomain,c4
10646,corrupt,pubmed-shuffled
10647,offdomain,c4
10648,offdomain,c4
10649,good,pubmed
10650,good,pubmed
10651,offdomain,c4
10652,offdomain,c4
10653,corrupt,pubmed-shuffled
10654,corrupt,pubmed-shuffled
10655,offdomain,c4
10656,good,pubmed
10657,good,pubmed
10658,offdomain,c4
10659,offdomain,c4
10660,corrupt,pubmed-shuffled
10661,corrupt,pubmed-shuffled
10662,offdomain,c4
10663,good,pubmed
10664,corrupt,pubmed-shuffled
10665,good,pubmed
10666,good,pubmed
10667,good,pubmed
10668,offdomain,c4
10669,offdomain,c4
10670,good,pubmed
10671,offdomain,c4
10672,corrupt,pubmed-shuffled
10673,good,pubmed
10674,good,pubmed
10675,good,pubmed
10676,offdomain,c4
10677,offdomain,c4
10678,good,pubmed
10679,corrupt,pubmed-shuffled
10680,good,pubmed
10681,offdomain,c4
10682,good,pubmed
10683,offdomain,c4
10684,offdomain,c4
10685,good,pubmed
10686,corrupt,pubmed-shuffled
10687,good,pubmed
10688,good,pubmed
10689,offdomain,c4
10690,corrupt,pubmed-shuffled
10691,good,pubmed
10692,good,pubmed
10693,offdomain,c4
10694,good,pubmed
10695,good,pubmed
10696,offdomain,c4
10697,offdomain,c4
10698,good,pubmed
10699,offdomain,c4
10700,good,pubmed
10701,offdomain,c4
10702,corrupt,pubmed-shuffled
10703,offdomain,c4
10704,corrupt,pubmed-shuffled
10705,offdomain,c4
10706,offdomain,c4
10707,corrupt,pubmed-shuffled
10708,offdomain,c4
10709,corrupt,pubmed-shuffled
10710,corrupt,pubmed-shuffled
10711,good,pubmed
10712,good,pubmed
10713,good,pubmed
10714,good,pubmed
10715,offdomain,c4
10716,good,pubmed
10717,good,pubmed
10718,good,pubmed
10719,good,pubmed
10720,offdomain,c4
10721,corrupt,pubmed-shuffled
10722,offdomain,c4
10723,good,pubmed
10724,good,pubmed
10725,good,pubmed
10726,good,pubmed
10727,offdomain,c4
10728,corrupt,pubmed-shuffled
10729,offdomain,c4
10730,offdomain,c4
10731,offdomain,c4
10732,corrupt,pubmed-shuffled
10733,offdomain,c4
10734,good,pubmed
10735,offdomain,c4
10736,corrupt,pubmed-shuffled
10737,good,pubmed
10738,offdomain,c4
10739,offdomain,c4
10740,good,pubmed
10741,good,pubmed
10742,good,pubmed
10743,good,pubmed
10744,good,pubmed
10745,offdomain,c4
10746,good,pubmed
10747,corrupt,pubmed-shuffled
10748,good,pubmed
10749,offdomain,c4
10750,offdomain,c4
10751,offdomain,c4
10752,corrupt,pubmed-shuffled
10753,offdomain,c4
10754,good,pubmed
10755,good,pubmed
10756,corrupt,pubmed-shuffled
10757,offdomain,c4
10758,offdomain,c4
10759,good,pubmed
10760,offdomain,c4
10761,offdomain,c4
10762,corrupt,pubmed-shuffled
10763,offdomain,c4
10764,good,pubmed
10765,offdomain,c4
10766,corrupt,pubmed-shuffled
10767,good,pubmed
10768,offdomain,c4
10769,offdomain,c4
10770,corrupt,pubmed-shuffled
10771,corrupt,pubmed-shuffled
10772,offdomain,c4
10773,corrupt,pubmed-shuffled
10774,offdomain,c4
10775,good,pubmed
10776,offdomain,c4
10777,good,pubmed
10778,offdomain,c4
10779,good,pubmed
10780,corrupt,pubmed-shuffled
10781,offdomain,c4
10782,good,pubmed
10783,corrupt,pubmed-shuffled
10784,good,pubmed
10785,corrupt,pubmed-shuffled
10786,good,pubmed
10787,offdomain,c4
10788,offdomain,c4
10789,corrupt,pubmed-shuffled
10790,good,pubmed
10791,offdomain,c4
10792,good,pubmed
10793,good,pubmed
10794,offdomain,c4
10795,good,pubmed
10796,corrupt,pubmed-shuffled
10797,offdomain,c4
10798,good,pubmed
10799,good,pubmed
10800,offdomain,c4
10801,offdomain,c4
10802,good,pubmed
10803,offdomain,c4
10804,offdomain,c4
10805,good,pubmed
10806,good,pubmed
10807,good,pubmed
10808,offdomain,c4
10809,offdomain,c4
10810,corrupt,pubmed-shuffled
10811,good,pubmed
10812,offdomain,c4
10813,good,pubmed
10814,offdomain,c4
10815,good,pubmed
10816,good,pubmed
10817,offdomain,c4
10818,corrupt,pubmed-shuffled
10819,offdomain,c4
10820,good,pubmed
10821,good,pubmed
10822,corrupt,pubmed-shuffled
10823,good,pubmed
10824,good,pubmed
10825,offdomain,c4
10826,good,pubmed
10827,good,pubmed
10828,offdomain,c4
10829,good,pubmed
10830,offdomain,c4
10831,corrupt,pubmed-shuffled
10832,good,pubmed
10833,offdomain,c4
10834,good,pubmed
10835,corrupt,pubmed-shuffled
10836,offdomain,c4
10837,corrupt,pubmed-shuffled
10838,offdomain,c4
10839,offdomain,c4
10840,good,pubmed
10841,offdomain,c4
10842,offdomain,c4
10843,offdomain,c4
10844,corrupt,pubmed-shuffled
10845,offdomain,c4
10846,offdomain,c4
10847,corrupt,pubmed-shuffled
10848,good,pubmed
10849,good,pubmed
10850,corrupt,pubmed-shuffled
10851,corrupt,pubmed-shuffled
10852,good,pubmed
10853,good,pubmed
10854,corrupt,pubmed-shuffled
10855,offdomain,c4
10856,offdomain,c4
10857,offdomain,c4
10858,good,pubmed
10859,offdomain,c4
10860,offdomain,c4
10861,corrupt,pubmed-shuffled
10862,good,pubmed
10863,good,pubmed
10864,good,pubmed
10865,corrupt,pubmed-shuffled
10866,good,pubmed
10867,good,pubmed
10868,corrupt,pubmed-shuffled
10869,offdomain,c4
10870,corrupt,pubmed-shuffled
10871,good,pubmed
10872,corrupt,pubmed-shuffled
10873,good,pubmed
10874,good,pubmed
10875,offdomain,c4
10876,good,pubmed
10877,good,pubmed
10878,good,pubmed
10879,corrupt,pubmed-shuffled
10880,offdomain,c4
10881,corrupt,pubmed-shuffled
10882,good,pubmed
10883,good,pubmed
10884,offdomain,c4
10885,good,pubmed
10886,good,pubmed
10887,offdomain,c4
10888,good,pubmed
10889,offdomain,c4
10890,offdomain,c4
10891,offdomain,c4
10892,corrupt,pubmed-shuffled
10893,offdomain,c4
10894,offdomain,c4
10895,good,pubmed
10896,corrupt,pubmed-shuffled
10897,corrupt,pubmed-shuffled
10898,offdomain,c4
10899,good,pubmed
10900,offdomain,c4
10901,offdomain,c4
10902,offdomain,c4
10903,offdomain,c4
10904,corrupt,pubmed-shuffled
10905,offdomain,c4
10906,good,pubmed
10907,good,pubmed
10908,offdomain,c4
10909,offdomain,c4
10910,offdomain,c4
10911,good,pubmed
10912,good,pubmed
10913,offdomain,c4
10914,offdomain,c4
10915,offdomain,c4
10916,corrupt,pubmed-shuffled
10917,offdomain,c4
10918,offdomain,c4
10919,offdomain,c4
10920,good,pubmed
10921,corrupt,pubmed-shuffled
10922,corrupt,pubmed-shuffled
10923,offdomain,c4
10924,good,pubmed
10925,offdomain,c4
10926,good,pubmed
10927,good,pubmed
10928,good,pubmed
10929,good,pubmed
10930,good,pubmed
10931,good,pubmed
10932,corrupt,pubmed-shuffled
10933,good,pubmed
10934,good,pubmed
10935,good,pubmed
10936,good,pubmed
10937,corrupt,pubmed-shuffled
10938,offdomain,c4
10939,good,pubmed
10940,corrupt,pubmed-shuffled
10941,offdomain,c4
10942,good,pubmed
10943,offdomain,c4
10944,corrupt,pubmed-shuffled
10945,good,pubmed
10946,corrupt,pubmed-shuffled
10947,good,pubmed
10948,corrupt,pubmed-shuffled
10949,offdomain,c4
10950,offdomain,c4
10951,corrupt,pubmed-shuffled
10952,offdomain,c4
10953,offdomain,c4
10954,offdomain,c4
10955,corrupt,pubmed-shuffled
10956,good,pubmed
10957,corrupt,pubmed-shuffled
10958,offdomain,c4
10959,offdomain,c4
10960,offdomain,c4
10961,offdomain,c4
10962,good,pubmed
10963,corrupt,pubmed-shuffled
10964,corrupt,pubmed-shuffled
10965,offdomain,c4
10966,offdomain,c4
10967,corrupt,pubmed-shuffled
10968,good,pubmed
10969,corrupt,pubmed-shuffled
10970,offdomain,c4
10971,offdomain,c4
10972,offdomain,c4
10973,good,pubmed
10974,good,pubmed
10975,good,pubmed
10976,offdomain,c4
10977,good,pubmed
10978,good,pubmed
10979,corrupt,pubmed-shuffled
10980,good,pubmed
10981,good,pubmed
10982,offdomain,c4
10983,good,pubmed
10984,corrupt,pubmed-shuffled
10985,good,pubmed
10986,corrupt,pubmed-shuffled
10987,offdomain,c4
10988,corrupt,pubmed-shuffled
10989,good,pubmed
10990,good,pubmed
10991,good,pubmed
10992,offdomain,c4
10993,offdomain,c4
10994,corrupt,pubmed-shuffled
10995,good,pubmed
10996,offdomain,c4
10997,offdomain,c4
10998,good,pubmed
10999,good,pubmed
11000,corrupt,pubmed-shuffled
11001,good,pubmed
11002,good,pubmed
11003,offdomain,c4
11004,offdomain,c4
11005,corrupt,pubmed-shuffled
11006,offdomain,c4
11007,corrupt,pubmed-shuffled
11008,good,pubmed
11009,corrupt,pubmed-shuffled
11010,offdomain,c4
11011,good,pubmed
11012,good,pubmed
11013,offdomain,c4
11014,offdomain,c4
11015,offdomain,c4
11016,good,pubmed
11017,offdomain,c4
11018,offdomain,c4
11019,offdomain,c4
11020,offdomain,c4
11021,offdomain,c4
11022,offdomain,c4
11023,corrupt,pubmed-shuffled
11024,corrupt,pubmed-shuffled
11025,good,pubmed
11026,good,pubmed
11027,offdomain,c4
11028,good,pubmed
11029,corrupt,pubmed-shuffled
11030,offdomain,c4
11031,corrupt,pubmed-shuffled
11032,corrupt,pubmed-shuffled
11033,good,pubmed
11034,offdomain,c4
11035,offdomain,c4
11036,good,pubmed
11037,good,pubmed
11038,good,pubmed
11039,offdomain,c4
11040,offdomain,c4
11041,good,pubmed
11042,offdomain,c4
11043,good,pubmed
11044,offdomain,c4
11045,good,pubmed
11046,offdomain,c4
11047,offdomain,c4
11048,good,pubmed
11049,good,pubmed
11050,good,pubmed
11051,good,pubmed
11052,good,pubmed
11053,offdomain,c4
11054,good,pubmed
11055,offdomain,c4
11056,offdomain,c4
11057,good,pubmed
11058,good,pubmed
11059,good,pubmed
11060,good,pubmed
11061,offdomain,c4
11062,offdomain,c4
11063,good,pubmed
11064,good,pubmed
11065,good,pubmed
11066,corrupt,pubmed-shuffled
11067,offdomain,c4
11068,offdomain,c4
11069,offdomain,c4
11070,corrupt,pubmed-shuffled
11071,corrupt,pubmed-shuffled
11072,offdomain,c4
11073,corrupt,pubmed-shuffled
11074,good,pubmed
11075,offdomain,c4
11076,offdomain,c4
11077,offdomain,c4
11078,offdomain,c4
11079,good,pubmed
11080,offdomain,c4
11081,corrupt,pubmed-shuffled
11082,offdomain,c4
11083,good,pubmed
11084,good,pubmed
11085,corrupt,pubmed-shuffled
11086,offdomain,c4
11087,good,pubmed
11088,good,pubmed
11089,good,pubmed
11090,offdomain,c4
11091,offdomain,c4
11092,corrupt,pubmed-shuffled
11093,good,pubmed
11094,good,pubmed
11095,corrupt,pubmed-shuffled
11096,good,pubmed
11097,offdomain,c4
11098,good,pubmed
11099,good,pubmed
11100,offdomain,c4
11101,good,pubmed
11102,offdomain,c4
11103,offdomain,c4
11104,good,pubmed
11105,offdomain,c4
11106,offdomain,c4
11107,offdomain,c4
11108,good,pubmed
11109,offdomain,c4
11110,good,pubmed
11111,offdomain,c4
11112,offdomain,c4
11113,good,pubmed
11114,offdomain,c4
11115,offdomain,c4
11116,corrupt,pubmed-shuffled
11117,offdomain,c4
11118,offdomain,c4
11119,offdomain,c4
11120,offdomain,c4
11121,good,pubmed
11122,good,pubmed
11123,offdomain,c4
11124,good,pubmed
11125,offdomain,c4
11126,good,pubmed
11127,offdomain,c4
11128,corrupt,pubmed-shuffled
11129,offdomain,c4
11130,good,pubmed
11131,good,pubmed
11132,offdomain,c4
11133,good,pubmed
11134,offdomain,c4
11135,offdomain,c4
11136,offdomain,c4
11137,offdomain,c4
11138,good,pubmed
11139,good,pubmed
11140,offdomain,c4
11141,offdomain,c4
11142,offdomain,c4
11143,good,pubmed
11144,offdomain,c4
11145,good,pubmed
11146,good,pubmed
11147,offdomain,c4
11148,offdomain,c4
11149,offdomain,c4
11150,offdomain,c4
11151,good,pubmed
11152,offdomain,c4
11153,good,pubmed
11154,offdomain,c4
11155,offdomain,c4
11156,offdomain,c4
11157,offdomain,c4
11158,good,pubmed
11159,good,pubmed
11160,offdomain,c4
11161,corrupt,pubmed-shuffled
11162,good,pubmed
11163,corrupt,pubmed-shuffled
11164,corrupt,pubmed-shuffled
11165,corrupt,pubmed-shuffled
11166,good,pubmed
11167,offdomain,c4
11168,corrupt,pubmed-shuffled
11169,offdomain,c4
11170,corrupt,pubmed-shuffled
11171,offdomain,c4
11172,offdomain,c4
11173,corrupt,pubmed-shuffled
11174,good,pubmed
11175,offdomain,c4
11176,good,pubmed
11177,good,pubmed
11178,offdomain,c4
11179,offdomain,c4
11180,corrupt,pubmed-shuffled
11181,offdomain,c4
11182,offdomain,c4
11183,good,pubmed
11184,offdomain,c4
11185,offdomain,c4
11186,offdomain,c4
11187,offdomain,c4
11188,offdomain,c4
11189,corrupt,pubmed-shuffled
11190,offdomain,c4
11191,offdomain,c4
11192,offdomain,c4
11193,corrupt,pubmed-shuffled
11194,offdomain,c4
11195,offdomain,c4
11196,good,pubmed
11197,good,pubmed
11198,good,pubmed
11199,corrupt,pubmed-shuffled
11200,good,pubmed
11201,good,pubmed
11202,good,pubmed
11203,corrupt,pubmed-shuffled
11204,offdomain,c4
11205,corrupt,pubmed-shuffled
11206,offdomain,c4
11207,offdomain,c4
11208,corrupt,pubmed-shuffled
11209,good,pubmed
11210,good,pubmed
11211,offdomain,c4
11212,good,pubmed
11213,corrupt,pubmed-shuffled
11214,offdomain,c4
11215,offdomain,c4
11216,good,pubmed
11217,good,pubmed
11218,corrupt,pubmed-shuffled
11219,good,pubmed
11220,corrupt,pubmed-shuffled
11221,offdomain,c4
11222,offdomain,c4
11223,offdomain,c4
11224,good,pubmed
11225,offdomain,c4
11226,good,pubmed
11227,corrupt,pubmed-shuffled
11228,offdomain,c4
11229,corrupt,pubmed-shuffled
11230,offdomain,c4
11231,good,pubmed
11232,offdomain,c4
11233,good,pubmed
11234,offdomain,c4
11235,offdomain,c4
11236,corrupt,pubmed-shuffled
11237,offdomain,c4
11238,good,pubmed
11239,good,pubmed
11240,offdomain,c4
11241,offdomain,c4
11242,corrupt,pubmed-shuffled
11243,offdomain,c4
11244,offdomain,c4
11245,good,pubmed
11246,good,pubmed
11247,offdomain,c4
11248,offdomain,c4
11249,offdomain,c4
11250,offdomain,c4
11251,offdomain,c4
11252,good,pubmed
11253,corrupt,pubmed-shuffled
11254,corrupt,pubmed-shuffled
11255,offdomain,c4
11256,corrupt,pubmed-shuffled
11257,good,pubmed
11258,corrupt,pubmed-shuffled
11259,offdomain,c4
11260,offdomain,c4
11261,offdomain,c4
11262,good,pubmed
11263,corrupt,pubmed-shuffled
11264,good,pubmed
11265,corrupt,pubmed-shuffled
11266,good,pubmed
11267,offdomain,c4
11268,corrupt,pubmed-shuffled
11269,offdomain,c4
11270,offdomain,c4
11271,offdomain,c4
11272,offdomain,c4
11273,offdomain,c4
11274,good,pubmed
11275,corrupt,pubmed-shuffled
11276,corrupt,pubmed-shuffled
11277,offdomain,c4
11278,offdomain,c4
11279,offdomain,c4
11280,offdomain,c4
11281,offdomain,c4
11282,offdomain,c4
11283,good,pubmed
11284,offdomain,c4
11285,offdomain,c4
11286,offdomain,c4
11287,good,pubmed
11288,good,pubmed
11289,offdomain,c4
11290,good,pubmed
11291,offdomain,c4
11292,offdomain,c4
11293,corrupt,pubmed-shuffled
11294,good,pubmed
11295,good,pubmed
11296,good,pubmed
11297,corrupt,pubmed-shuffled
11298,offdomain,c4
11299,corrupt,pubmed-shuffled
11300,offdomain,c4
11301,good,pubmed
11302,good,pubmed
11303,offdomain,c4
11304,corrupt,pubmed-shuffled
11305,good,pubmed
11306,offdomain,c4
11307,offdomain,c4
11308,good,pubmed
11309,corrupt,pubmed-shuffled
11310,offdomain,c4
11311,offdomain,c4
11312,offdomain,c4
11313,good,pubmed
11314,good,pubmed
11315,offdomain,c4
11316,corrupt,pubmed-shuffled
11317,offdomain,c4
11318,corrupt,pubmed-shuffled
11319,corrupt,pubmed-shuffled
11320,offdomain,c4
11321,good,pubmed
11322,corrupt,pubmed-shuffled
11323,offdomain,c4
11324,corrupt,pubmed-shuffled
11325,good,pubmed
11326,corrupt,pubmed-shuffled
